"","id_footbal_team","Player","MP","Starts","Min","90s","goal 90","assit 90","G-p 90","PK","PKatt","CrdY","CrdR","Gls","Ast","G+A","G-PK","G+A-PK","Sh.x","Shot on Target","SoT%","Sh/90","SoT/90","G/Sh","G/SoT","Dist","FK","total completed","total tempted"," total %completed ","total distance","progressive distance","short completed","short attempted","short%","mediumm completed","medium attempted","%medium","long complted","long attempted","long %","xA","KP","1/3.x","PPA","CrsPA","Prog.x","SCA","SCA90","PassLive","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","ATG in play","ATG not in play","ATG drib","ATG shot","ATG fouls","ATG finalized","Tkl","TklW","Def 3rd.x","Mid 3rd.x","Att 3rd.x","#contrs opponents","Att.x","Tkl%","Past","Press","Succ.x","%","Pressin def","Press mid","Press att","Blocks","Sh","ShSv","Pass","Int","Tkl+Int","Clr","Err","Touches","Def Pen","Def 3rd.y","Mid 3rd.y","Att 3rd.y","Att Pen","Live","Succ.y","Att.y","Succ%","#Pl","Megs","Carries","TotDist","PrgDist","Prog.y","1/3.y","CPA","Mis","Dis","Targ","Rec","Rec%","prog. ric.","2CrdY","Fls","sub_fouls","Off","Crs","OG","Recov","Won","Lost","Won%"
"165","5","Sebastiano Luperto",23,22,1879,20.9,0,0,0,0,0,5,1,0,0,0,0,0,5,1,20,0.24,0.05,0,0,18.5,0,809,979,82.6,16249,6162,252,276,91.3,462,502,92,92,184,50,0.4,7,55,1,0,65,12,0.57,10,0,1,0,0,1,0,0,0,0,0,0,0,0,33,19,25,7,1,9,21,42.9,12,227,57,25.1,120,86,21,31,8,0,23,18,51,91,1,1154,184,661,524,44,11,1104,5,6,83.3,5,0,699,3642,1992,41,8,0,7,2,770,753,97.8,2,1,28,19,0,0,0,164,28,25,52.8
"166","5","Simeon Nwankwo",38,31,2943,32.7,20,2,12,8,8,1,0,0.61,0.06,0.67,0.37,0.43,54,24,44.4,1.65,0.73,0.22,0.5,11.7,0,545,704,77.4,8052,1108,306,366,83.6,176,227,77.5,31,46,67.4,1.8,26,33,4,1,27,46,1.41,38,0,5,1,2,0,4,0.12,3,0,1,0,0,0,10,8,2,7,1,3,15,20,12,401,79,19.7,28,200,173,25,5,0,20,7,17,52,1,1133,63,113,654,402,133,1037,32,48,66.7,33,1,654,1842,765,46,14,9,112,74,1452,774,53.3,233,0,50,44,23,5,0,127,58,115,33.5
"167","5","Squad Total",38,418,3420,38,44,27,35,9,9,89,4,1.16,0.71,1.87,0.92,1.63,354,111,31.4,9.32,2.92,0.1,0.32,18.2,16,13666,17170,79.6,270786,95385,5103,5831,87.5,6352,7321,86.8,1967,3396,57.9,24.5,264,812,239,65,1075,585,15.39,415,50,47,23,33,17,75,1.97,44,7,9,4,8,3,602,373,333,195,74,198,535,37,337,5250,1477,28.1,2035,2191,1024,580,145,1,435,357,959,867,16,21410,3150,8547,9861,4283,648,19662,355,601,59.1,380,22,13300,68851,36657,1248,389,104,498,447,16272,13666,84,1116,2,533,492,59,370,2,3016,503,575,46.7
"168","5","Tomislav Gomelt",2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,94.1,320,81,6,7,85.7,8,8,100,2,2,100,0,0,2,0,0,2,1,4.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,2,0,2,8,2,25,2,4,2,0,0,0,0,0,2,0,0,21,2,7,12,2,0,20,0,0,0,0,0,12,69,30,2,0,0,0,2,16,15,93.8,1,0,0,0,0,0,0,2,0,0,NA
"169","5","Vladimir Golemic",30,26,2341,26,2,0,1,1,1,4,1,0.08,0,0.08,0.04,0.04,6,2,33.3,0.23,0.08,0.17,0.5,9.6,0,1113,1281,86.9,23169,8039,321,351,91.5,614,666,92.2,163,243,67.1,0.2,4,36,2,0,51,12,0.46,11,1,0,0,0,0,1,0.04,0,1,0,0,0,0,34,18,22,8,4,10,24,41.7,14,289,103,35.6,173,104,12,54,28,0,26,27,61,127,1,1530,276,970,596,43,13,1453,3,3,100,3,0,873,4160,2050,30,4,0,4,4,992,971,97.9,4,0,32,9,0,4,0,212,56,43,56.6
"170","6","Aleksandr Kokorin",4,0,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,84.4,365,51,19,20,95,7,7,100,1,3,33.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,5,1,1,0,0,0,0,1,1,0,0,35,0,3,17,17,1,32,0,0,0,0,0,18,73,42,2,2,0,2,0,42,25,59.5,12,0,1,0,0,0,0,6,0,1,0
"171","6","Alfred Duncan",4,2,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.56,0,0,0,25,0,65,85,76.5,1327,343,25,30,83.3,26,32,81.3,12,17,70.6,0,1,9,0,0,8,4,2.22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,20,5,25,4,9,7,2,0,0,2,3,4,4,0,102,1,15,71,23,1,97,5,5,100,5,1,69,295,102,4,0,0,1,2,71,69,97.2,1,0,2,2,0,1,0,16,2,5,28.6
"172","6","Antonio Barreca",3,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,2.12,1.06,0,0,14.1,0,31,48,64.6,474,166,16,20,80,13,19,68.4,1,7,14.3,0,1,3,1,0,5,1,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,16.7,3,1,2,2,0,0,2,0,0,0,0,54,1,8,24,25,3,39,0,0,0,0,0,25,124,86,8,2,1,0,1,38,29,76.3,1,0,1,0,1,4,0,7,1,6,14.3
"173","6","Bartlomiej Dragowski",36,36,3148,35,0,1,0,0,0,0,1,0,0.03,0.03,0,0.03,0,0,0,0,0,0,0,0,0,696,1062,65.5,23008,15272,130,130,100,248,256,96.9,314,672,46.7,0.1,1,20,1,0,0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,25,8,0,0,0,0,0,0,0,0,0,1,1148,1027,1145,3,0,0,774,0,0,0,0,0,507,3037,1765,0,0,0,0,0,423,421,99.5,0,0,1,5,0,0,0,171,0,0,NA
"174","6","Borja Valero",20,4,491,5.5,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0.92,0,0,0,19.9,0,276,308,89.6,4707,1090,135,144,93.8,97,108,89.8,34,40,85,0.1,3,22,1,0,19,10,1.83,7,1,0,0,2,0,1,0.18,0,1,0,0,0,0,12,7,7,5,0,3,12,25,9,121,30,24.8,44,59,18,4,1,0,3,7,19,1,0,370,12,67,218,102,7,355,7,14,50,8,1,270,1542,737,34,4,1,7,10,320,270,84.4,14,0,11,15,1,1,0,54,2,6,25
"175","6","Christian Kouame",33,9,995,11.1,1,1,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,19,6,31.6,1.72,0.54,0.05,0.17,9.8,0,248,330,75.2,3244,442,162,204,79.4,65,84,77.4,6,9,66.7,1.2,10,9,7,1,13,17,1.54,15,0,1,0,1,0,3,0.27,2,0,1,0,0,0,16,11,3,4,9,5,13,38.5,8,179,46,25.7,25,65,89,5,0,0,5,4,20,4,0,487,5,32,228,251,63,470,15,22,68.2,16,0,325,1114,381,19,6,8,42,37,620,378,61,124,0,25,33,5,7,0,53,47,50,48.5
"176","6","Cristiano Biraghi",35,31,2803,31.1,1,5,1,0,0,8,0,0.03,0.16,0.19,0.03,0.19,25,6,24,0.8,0.19,0.04,0.17,20.1,7,1198,1733,69.1,21911,9621,535,604,88.6,486,650,74.8,150,401,37.4,6.8,51,88,46,32,129,78,2.5,43,31,1,1,2,0,7,0.22,6,1,0,0,0,0,42,20,22,11,9,21,41,51.2,20,241,63,26.1,90,99,52,45,9,0,36,19,61,71,0,1984,94,432,806,851,59,1579,16,34,47.1,17,2,1117,5511,3229,159,53,9,23,8,1305,1180,90.4,81,0,27,24,4,163,0,203,11,19,36.7
"177","6","Cristobal Montiel Rodriguez",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,66.7,55,1,0,0,0,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,20,2,1,2,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,0,0,0,0,0,3,5,0,0,0,0,0,1,6,3,50,0,0,0,1,0,0,0,1,0,0,NA
"178","6","Dusan Vlahovic",37,34,2923,32.5,21,3,15,6,6,1,0,0.65,0.09,0.74,0.46,0.55,84,33,39.3,2.59,1.02,0.18,0.45,14,1,422,619,68.2,6416,710,252,330,76.4,119,189,63,32,49,65.3,2.8,17,14,10,1,21,49,1.51,30,0,6,3,8,2,7,0.22,4,0,0,0,3,0,9,5,4,2,3,4,14,28.6,10,421,95,22.6,31,185,205,19,7,0,12,12,21,13,0,1077,15,73,513,566,157,1041,36,68,52.9,38,0,717,2949,1352,69,30,15,95,100,1657,835,50.4,268,0,53,69,26,15,0,115,114,154,42.5
"179","6","Erick Pulgar",31,21,2002,22.2,1,3,1,0,0,8,0,0.04,0.13,0.18,0.04,0.18,16,3,18.8,0.72,0.13,0.06,0.33,23,4,928,1139,81.5,18310,5190,358,399,89.7,413,455,90.8,142,241,58.9,1.9,22,78,10,5,75,32,1.44,16,13,1,2,0,0,5,0.22,1,2,0,2,0,0,46,32,24,21,1,19,50,38,31,325,106,32.6,127,157,41,45,12,0,33,35,81,49,0,1345,92,296,839,255,3,1218,11,13,84.6,12,0,763,3116,1254,48,11,0,9,11,828,783,94.6,16,0,23,22,0,24,0,227,30,14,68.2
"180","6","Federico Ceccherini",3,3,270,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,111,87.4,2176,613,29,30,96.7,48,52,92.3,20,29,69,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,0,2,3,66.7,1,39,12,30.8,25,13,1,8,5,0,3,3,8,17,0,147,24,93,63,1,1,141,0,0,0,0,0,86,498,251,4,0,0,1,1,84,82,97.6,1,0,5,3,0,0,1,26,5,5,50
"181","6","Federico Chiesa",3,3,240,2.7,1,1,1,0,0,0,0,0.37,0.37,0.75,0.37,0.75,9,1,11.1,3.38,0.37,0.11,1,17.7,0,91,118,77.1,1795,588,44,50,88,30,38,78.9,16,23,69.6,0.8,5,6,6,5,5,10,3.75,7,1,1,1,0,0,1,0.37,1,0,0,0,0,0,4,2,1,2,1,1,5,20,4,44,8,18.2,13,19,12,3,1,0,2,1,5,2,0,158,5,33,57,77,23,138,8,13,61.5,8,0,116,611,416,26,5,9,5,6,119,104,87.4,16,0,2,3,2,9,0,20,1,1,50
"182","6","Franck Ribery",29,28,2149,23.9,2,6,2,0,0,6,1,0.08,0.25,0.34,0.08,0.34,21,10,47.6,0.88,0.42,0.1,0.2,15.2,0,772,894,86.4,13430,2849,382,420,91,290,326,89,88,103,85.4,4.5,31,77,35,2,92,73,3.06,53,0,10,1,8,1,13,0.54,10,0,2,0,1,0,25,20,4,9,12,9,34,26.5,25,477,117,24.5,101,210,166,13,2,0,11,8,33,0,0,1224,6,89,661,603,102,1206,61,97,62.9,66,2,1096,6070,3208,189,62,37,52,103,1210,992,82,130,0,37,73,7,25,0,144,5,29,14.7
"183","6","Gaetano Castrovilli",34,29,2332,25.9,5,3,5,0,0,8,1,0.19,0.12,0.31,0.19,0.31,33,14,42.4,1.27,0.54,0.15,0.36,16.7,0,598,774,77.3,10069,2881,313,376,83.2,202,246,82.1,60,97,61.9,2.5,19,49,35,12,79,52,2.01,41,0,1,0,10,0,10,0.39,9,0,0,0,1,0,44,29,24,11,9,13,39,33.3,26,509,168,33,192,205,112,37,4,0,33,31,75,23,0,1134,36,181,534,520,65,1109,29,61,47.5,32,5,856,5118,3036,146,58,14,49,68,928,760,81.9,126,0,41,63,1,30,0,182,16,42,27.6
"184","6","German Pezzella",32,32,2743,30.5,1,0,1,0,0,5,0,0.03,0,0.03,0.03,0.03,18,2,11.1,0.59,0.07,0.06,0.5,9.7,0,993,1135,87.5,22185,5726,199,222,89.6,619,667,92.8,172,236,72.9,0.2,2,49,2,0,32,7,0.23,6,0,0,1,0,0,1,0.03,1,0,0,0,0,0,40,26,28,11,1,18,36,50,18,252,91,36.1,157,85,10,40,16,0,24,34,74,163,1,1426,178,778,668,53,31,1392,1,1,100,1,0,805,4375,1848,34,2,0,9,2,908,863,95,4,0,34,17,4,4,0,231,73,45,61.9
"185","6","Giacomo Bonaventura",34,27,2256,25.1,3,2,3,0,0,5,0,0.12,0.08,0.2,0.12,0.2,43,11,25.6,1.72,0.44,0.07,0.27,19.6,1,774,960,80.6,13299,2784,366,418,87.6,295,348,84.8,84,138,60.9,3.2,23,71,25,7,66,56,2.23,39,4,4,4,4,1,7,0.28,5,0,0,1,1,0,40,29,16,18,6,12,43,27.9,31,360,97,26.9,112,172,76,34,2,0,32,38,78,16,0,1243,36,214,661,465,47,1208,35,53,66,36,2,909,4764,2433,130,45,5,32,37,1068,860,80.5,94,0,40,41,7,20,0,177,27,38,41.5
"186","6","Igor",21,13,1168,13,0,0,0,0,0,5,0,0,0,0,0,0,1,1,100,0.08,0.08,0,0,6,0,716,801,89.4,14996,4832,209,230,90.9,390,421,92.6,114,140,81.4,0.2,3,59,4,1,62,9,0.69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,12,12,0,6,12,50,6,119,40,33.6,48,60,11,23,8,0,15,28,52,40,2,916,74,343,570,77,5,866,5,5,100,5,1,642,4153,2748,71,16,0,6,5,661,646,97.7,2,0,21,6,1,2,0,100,17,16,51.5
"187","6","Jose Callejon",20,6,664,7.4,0,1,0,0,0,0,0,0,0.14,0.14,0,0.14,9,1,11.1,1.22,0.14,0,0,17.8,0,211,284,74.3,3671,781,107,124,86.3,79,103,76.7,20,35,57.1,1.3,5,15,10,4,19,12,1.63,9,1,0,0,1,1,2,0.27,2,0,0,0,0,0,6,2,1,2,3,4,11,36.4,7,73,29,39.7,10,30,33,4,1,0,3,7,13,6,0,337,9,32,171,158,17,317,5,7,71.4,5,1,235,1061,544,31,12,1,6,10,320,246,76.9,39,0,7,12,0,22,0,45,7,9,43.8
"188","6","Kevin Malcuit",5,2,207,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.87,0,0,0,21,0,64,91,70.3,972,263,38,40,95,23,34,67.6,3,10,30,0.1,1,5,1,0,6,3,1.3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,3,0,3,28,8,28.6,10,10,8,7,0,0,7,2,6,5,0,124,6,32,50,53,5,109,5,11,45.5,5,0,79,457,331,15,4,2,4,4,90,72,80,3,0,4,1,0,6,0,17,2,1,66.7
"189","6","Lorenzo Venuti",28,21,1757,19.5,0,1,0,0,0,3,0,0,0.05,0.05,0,0.05,4,0,0,0.2,0,0,0,18.9,0,578,790,73.2,9949,4464,294,340,86.5,225,303,74.3,53,116,45.7,1.5,16,45,19,11,68,26,1.33,22,0,0,0,2,2,2,0.1,1,0,0,0,1,0,30,18,16,9,5,13,30,43.3,17,209,60,28.7,80,86,43,32,5,1,27,16,46,23,0,949,38,226,421,351,23,810,4,14,28.6,4,0,585,2606,1521,66,19,4,14,24,655,576,87.9,43,0,10,26,1,48,1,116,9,13,40.9
"190","6","Lucas Martinez Quarta",21,15,1483,16.5,1,0,1,0,0,4,1,0.06,0,0.06,0.06,0.06,13,5,38.5,0.79,0.3,0.08,0.2,16.9,0,671,814,82.4,14528,5745,204,229,89.1,333,371,89.8,128,198,64.6,0.4,6,66,5,1,63,15,0.91,10,0,2,1,1,1,1,0.06,1,0,0,0,0,0,44,31,28,13,3,20,48,41.7,28,260,85,32.7,139,96,25,24,9,0,15,36,80,63,1,1000,124,489,493,103,19,954,13,20,65,14,1,622,4573,2460,55,27,0,12,8,652,628,96.3,6,0,23,10,0,4,0,128,31,31,50
"191","6","Martin Caceres",29,26,2238,24.9,2,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,15,6,40,0.6,0.24,0.13,0.33,15.3,0,824,1037,79.5,17113,6280,283,322,87.9,385,448,85.9,143,228,62.7,1.1,11,73,14,9,87,22,0.88,18,3,0,1,0,0,4,0.16,3,0,0,1,0,0,29,13,20,9,0,11,31,35.5,20,270,83,30.7,155,92,23,28,11,0,17,17,46,76,1,1227,105,373,676,252,25,1087,2,9,22.2,3,1,711,3620,2159,79,26,0,6,11,801,745,93,22,0,19,18,0,31,0,173,21,26,44.7
"192","6","Maximiliano Olivera",2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,93.1,695,215,6,7,85.7,10,11,90.9,11,11,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,13,2,15.4,4,7,2,2,1,0,1,1,3,7,0,42,6,15,26,2,0,42,0,0,0,0,0,23,91,12,1,0,0,0,0,24,24,100,0,0,1,1,0,0,0,5,1,2,33.3
"193","6","Nikola Milenkovic",34,34,3034,33.7,3,1,3,0,0,7,1,0.09,0.03,0.12,0.09,0.12,20,9,45,0.59,0.27,0.15,0.33,12.1,0,1443,1657,87.1,29961,9601,440,495,88.9,760,833,91.2,232,297,78.1,0.3,6,112,3,0,97,18,0.53,14,0,1,3,0,0,3,0.09,1,0,0,2,0,0,64,40,47,15,2,27,38,71.1,11,349,106,30.4,184,139,26,57,37,0,20,30,94,153,0,1987,246,894,1041,171,29,1850,9,12,75,9,0,1100,6073,3443,109,20,1,9,4,1226,1172,95.6,18,0,56,16,0,3,0,330,117,35,77
"194","6","Opponent Total",38,418,3420,38,57,39,49,8,11,81,2,1.5,1.03,2.53,1.29,2.32,446,138,30.9,11.74,3.63,0.11,0.36,16.8,19,16193,19606,82.6,314771,96617,6382,7171,89,7246,8271,87.6,2296,3575,64.2,38.9,336,1119,306,74,1253,727,19.13,522,70,40,39,40,16,97,2.55,71,8,4,7,7,0,728,447,375,279,74,197,537,36.7,340,5067,1489,29.4,1863,2277,927,558,94,2,464,329,1057,883,8,23831,2509,7847,11854,5742,839,22157,309,558,55.4,336,20,15533,86179,48742,1826,527,149,402,360,18731,16193,86.5,1281,1,547,508,97,495,3,2974,609,572,51.6
"195","6","Patrick Cutrone",11,0,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,1.38,0.46,0,0,11.9,0,44,56,78.6,537,60,30,32,93.8,10,15,66.7,1,4,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,4,0,4,63,11,17.5,11,30,22,3,0,0,3,0,3,0,0,81,1,3,41,41,7,78,0,1,0,0,0,53,287,112,6,0,1,3,9,103,58,56.3,26,0,8,3,0,2,0,11,4,9,30.8
"196","6","Pietro Terracciano",4,2,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,87,55.2,2190,1758,2,2,100,12,12,100,34,73,46.6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,85,94,1,0,0,48,0,0,0,0,0,29,208,112,0,0,0,0,0,22,21,95.5,0,0,0,0,0,0,0,11,0,0,NA
"197","6","Pol Lirola",12,4,498,5.5,0,1,0,0,0,3,0,0,0.18,0.18,0,0.18,2,0,0,0.36,0,0,0,9.3,0,208,290,71.7,3747,1389,95,117,81.2,91,121,75.2,21,44,47.7,0.5,7,16,4,3,23,10,1.81,8,1,1,0,0,0,1,0.18,1,0,0,0,0,0,9,5,5,3,1,2,5,40,3,44,19,43.2,17,18,9,14,3,0,11,5,14,12,0,352,20,88,168,126,13,308,8,13,61.5,9,1,204,1178,788,40,16,7,6,7,257,221,86,12,0,4,3,1,20,0,39,4,5,44.4
"198","6","Riccardo Saponara",2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,90.5,590,96,23,25,92,12,13,92.3,3,4,75,0.1,1,4,0,0,2,1,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,33.3,2,10,2,20,1,6,3,1,0,0,1,0,1,0,0,47,0,5,29,21,1,46,0,0,0,0,0,35,177,84,5,4,0,1,2,46,39,84.8,6,0,1,1,0,0,0,3,1,1,50
"199","6","Sofyan Amrabat",31,28,2441,27.1,0,0,0,0,0,7,0,0,0,0,0,0,9,3,33.3,0.33,0.11,0,0,19.4,0,1234,1390,88.8,26068,5566,427,486,87.9,542,580,93.4,245,279,87.8,0.5,11,126,15,5,111,34,1.25,31,0,1,2,0,0,2,0.07,1,0,0,1,0,0,60,42,22,31,7,23,62,37.1,39,567,154,27.2,161,316,90,46,5,0,41,21,81,20,0,1649,41,305,1158,308,12,1599,40,55,72.7,41,2,1239,7143,3062,108,35,1,18,54,1270,1175,92.5,50,0,59,44,0,10,0,256,16,36,30.8
"200","6","Squad Total",38,418,3420,38,44,31,38,6,6,86,5,1.16,0.82,1.97,1,1.82,367,118,32.2,9.66,3.11,0.1,0.32,16,14,13588,17075,79.6,272772,90794,5253,5998,87.6,5913,6848,86.3,2184,3584,60.9,30.5,261,1059,263,103,1117,557,14.66,398,57,33,22,39,8,73,1.92,51,4,3,8,7,0,578,362,297,208,73,220,556,39.6,336,5181,1474,28.5,1815,2249,1117,511,139,1,372,368,946,773,6,21194,2299,6426,10437,5656,736,19344,319,539,59.2,340,22,13551,72473,38371,1507,474,119,422,534,16121,13588,84.3,1156,0,528,523,61,469,2,2928,572,609,48.4
"201","6","Valentin Eysseric",16,6,729,8.1,2,0,2,0,0,2,0,0.25,0,0.25,0.25,0.25,13,5,38.5,1.6,0.62,0.15,0.4,16.9,1,264,356,74.2,4984,1417,130,152,85.5,82,104,78.8,43,79,54.4,0.5,8,31,9,4,29,16,1.98,11,2,1,2,0,0,2,0.25,1,0,0,1,0,0,18,10,7,10,1,6,14,42.9,8,162,33,20.4,56,78,28,13,0,0,13,9,27,5,0,449,12,68,226,181,17,427,4,11,36.4,6,2,312,1644,855,49,15,3,10,9,367,311,84.7,41,0,12,11,0,18,0,61,8,10,44.4
"202","7","Alberto Paleari",3,2,206,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,78,64.1,1132,759,18,18,100,18,18,100,11,39,28.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,85,76,83,3,0,0,61,0,0,0,0,0,38,150,84,0,0,0,0,0,35,35,100,0,0,0,1,0,0,0,13,0,0,NA
"203","7","Andrea Masiello",30,30,2563,28.5,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0.18,0,0,0,16.4,0,1175,1377,85.3,24453,9648,421,448,94,539,591,91.2,204,316,64.6,0.3,7,73,11,2,79,14,0.49,13,0,0,1,0,0,0,0,0,0,0,0,0,0,43,22,29,9,5,23,48,47.9,25,305,84,27.5,189,98,18,42,16,0,26,41,84,158,0,1654,221,841,788,98,11,1598,2,3,66.7,2,0,951,4077,2167,62,16,1,2,3,1071,1044,97.5,3,0,15,12,1,5,0,257,39,43,47.6
"204","7","Cristian Zapata",12,12,968,10.8,0,0,0,0,0,2,0,0,0,0,0,0,4,2,50,0.37,0.19,0,0,14,0,440,493,89.2,9737,2452,111,122,91,233,248,94,93,117,79.5,0,0,9,1,0,12,5,0.46,1,0,0,3,0,1,0,0,0,0,0,0,0,0,24,16,17,6,1,12,15,80,3,102,34,33.3,58,42,2,21,14,1,7,16,40,66,2,617,142,394,235,14,5,591,1,2,50,1,0,357,1828,918,12,3,0,4,0,394,391,99.2,1,0,6,6,0,0,0,67,30,10,75
"205","7","Davide Biraschi",13,11,915,10.2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.2,0,0,0,23.4,0,410,524,78.2,8020,2793,135,154,87.7,221,260,85,47,93,50.5,0.1,1,33,5,1,38,3,0.3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,17,9,12,4,1,3,11,27.3,8,169,45,26.6,98,58,13,18,6,0,12,16,33,28,0,624,46,259,327,69,4,561,3,9,33.3,3,0,400,1624,926,26,4,1,9,7,399,391,98,11,0,16,8,0,8,0,79,12,11,52.2
"206","7","Davide Zappacosta",25,23,2045,22.7,4,2,4,0,0,3,0,0.18,0.09,0.26,0.18,0.26,43,13,30.2,1.89,0.57,0.09,0.31,20,0,876,1093,80.1,14391,4499,459,507,90.5,341,415,82.2,63,119,52.9,1.2,12,23,20,10,52,43,1.89,25,2,7,7,1,1,6,0.26,2,0,1,3,0,0,35,19,18,12,5,14,27,51.9,13,367,87,23.7,140,143,84,23,1,0,22,16,51,44,0,1368,60,345,578,563,75,1154,30,73,41.1,31,4,911,5575,3252,153,40,28,33,36,1021,865,84.7,80,0,23,19,8,67,0,153,12,17,41.4
"207","7","Domenico Criscito",23,20,1726,19.2,1,0,0,1,1,6,0,0.05,0,0.05,0,0,5,1,20,0.26,0.05,0,0,28,0,857,1052,81.5,18219,6711,277,309,89.6,434,487,89.1,140,241,58.1,0.4,6,75,9,1,80,14,0.73,13,1,0,0,0,0,0,0,0,0,0,0,0,0,43,27,31,9,3,10,28,35.7,18,238,71,29.8,131,94,13,27,14,0,13,35,78,77,1,1248,142,515,675,146,7,1170,4,9,44.4,5,0,750,4091,2650,91,28,0,6,6,800,783,97.9,4,0,23,26,0,18,0,191,22,28,44
"208","7","Edoardo Goldaniga",25,19,1857,20.6,0,1,0,0,0,8,0,0,0.05,0.05,0,0.05,7,0,0,0.34,0,0,0,12.8,0,641,878,73,12978,5572,246,274,89.8,290,380,76.3,99,198,50,1,7,56,12,7,60,12,0.58,12,0,0,0,0,0,2,0.1,2,0,0,0,0,0,34,21,24,9,1,12,23,52.2,11,209,66,31.6,115,81,13,24,7,0,17,29,63,92,2,1077,114,493,500,155,17,976,5,10,50,6,1,597,3360,1710,58,20,1,11,6,706,648,91.8,21,0,30,24,1,25,0,137,32,33,49.2
"209","7","Eldor Shomurodov",31,16,1677,18.6,8,1,8,0,0,1,0,0.43,0.05,0.48,0.43,0.48,38,18,47.4,2.04,0.97,0.21,0.44,14.6,0,342,483,70.8,4738,866,214,270,79.3,93,133,69.9,14,27,51.9,2,20,13,10,3,25,45,2.42,34,0,3,4,3,1,6,0.32,4,0,1,1,0,0,29,17,8,13,8,4,19,21.1,15,390,109,27.9,46,191,153,19,2,0,17,7,36,13,0,735,15,76,358,350,81,723,17,41,41.5,20,1,456,2095,1116,45,20,9,67,36,1061,542,51.1,161,0,39,22,11,14,0,94,60,112,34.9
"210","7","Federico Marchetti",4,4,334,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,136,82.4,2689,1437,39,39,100,44,46,95.7,29,51,56.9,0,0,0,0,0,0,1,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,145,132,144,1,0,0,105,0,0,0,0,0,70,193,74,0,0,0,0,0,76,76,100,0,0,0,0,0,0,0,13,0,0,NA
